Stanford	new	review text
1.000000	2.030502	there's undeniable enjoyment to be had from films crammed with movie references , but the fun wears thin -- then out -- when there's nothing else happening ; 
1.000000	2.061523	what soured me on the santa clause 2 was that santa bumps up against 21st century reality so hard , it's icky ; 
1.000000	2.007812	it's an 88-minute highlight reel that's 86 minutes too long ; 
1.000000	2.019531	the film favors the scientific over the spectacular ( visually speaking ) ; 
1.000000	2.046814	a suffocating rape-payback horror show that hinges on the subgenre's most enabling victim ; ; ; and an ebullient affection for industrial-model meat freezers ; 
1.000000	2.125000	[n]o matter how much good will the actors generate , showtime eventually folds under its own thinness ; 
1.000000	2.132874	every potential twist is telegraphed well in advance , every performance respectably muted ; the movie itself seems to have been made under the influence of rohypnol ; 
1.000000	2.000973	[p]artnering murphy with robert de niro for the tv-cops comedy showtime would seem to be surefire casting ; the catch is that they're stuck with a script that prevents them from firing on all cylinders ; 
1.000000	2.000374	parker should be commended for taking a fresh approach to familiar material , but his determination to remain true to the original text leads him to adopt a somewhat mannered tone ; ; ; that ultimately dulls the human tragedy at the story's core ; 
1.000000	2.007812	bogdanich is unashamedly pro-serbian and makes little attempt to give voice to the other side ; 
1.000000	2.113281	without shakespeare's eloquent language , the update is dreary and sluggish ; 
1.000000	2.000488	if h ; g ; wells had a time machine and could take a look at his kin's reworked version , what would he say ? 'it looks good , sonny , but you missed the point ; '
1.000000	2.015625	the film can depress you about life itself ; 
1.000000	2.062500	here's my advice , kev ; start reading your scripts before signing that dotted line ; 
1.000000	2.006836	an alternately raucous and sappy ethnic sitcom ; ; ; you'd be wise to send your regrets ; 
1.000000	2.015812	this is the kind of movie during which you want to bang your head on the seat in front of you , at its cluelessness , at its idiocy , at its utterly misplaced earnestness ; 
1.000000	2.054688	a mimetic approximation of better films like contempt and 8 1/2 ; 
1.000000	2.005371	to build a feel-good fantasy around a vain dictator-madman is off-putting , to say the least , not to mention inappropriate and wildly undeserved ; 
1.000000	2.581151	astonishing isn't the word -- neither is incompetent , incoherent or just plain crap ; indeed , none of these words really gets at the very special type of badness that is deuces wild ; 
1.000000	2.015747	with a tone as variable as the cinematography , schaeffer's film never settles into the light-footed enchantment the material needs , and the characters' quirks and foibles never jell into charm ; 
1.000000	2.447744	to better understand why this didn't connect with me would require another viewing , and i won't be sitting through this one again ; ; ; that in itself is commentary enough ; 
0.000000	2.054688	cuba gooding jr ; valiantly mugs his way through snow dogs , but even his boisterous energy fails to spark this leaden comedy ; 
1.000000	2.031250	silly , loud and goofy ; 
1.000000	2.000122	why spend $9 on the same stuff you can get for a buck or so in that greasy little vidgame pit in the theater lobby ? 
1.000000	2.107300	the french director has turned out nearly 21/2 hours of unfocused , excruciatingly tedious cinema that , half an hour in , starts making water torture seem appealing ; 
1.000000	2.011719	the basic premise is intriguing but quickly becomes distasteful and downright creepy ; 
1.000000	2.009766	as is often the case with ambitious , eager first-time filmmakers , mr ; murray , a prolific director of music videos , stuffs his debut with more plot than it can comfortably hold ; 
1.000000	2.001302	it throws quirky characters , odd situations , and off-kilter dialogue at us , all as if to say , " look at this ! this is an interesting movie ! " but the film itself is ultimately quite unengaging ; 
1.000000	2.017578	while it is interesting to witness the conflict from the palestinian side , longley's film lacks balance ; ; ; and fails to put the struggle into meaningful historical context ; 
1.000000	2.055176	it's sincere to a fault , but , unfortunately , not very compelling or much fun ; 
1.000000	2.000977	this follow-up seems so similar to the 1953 disney classic that it makes one long for a geriatric peter ; 
1.000000	2.004883	there's the plot , and a maddeningly insistent and repetitive piano score that made me want to scream ; 
0.000000	2.033231	it won't harm anyone , but neither can i think of a very good reason to rush right out and see it ; after all , it'll probably be in video stores by christmas , and it might just be better suited to a night in the living room than a night at the movies ; 
1.000000	2.000031	looks more like a travel-agency video targeted at people who like to ride bikes topless and roll in the mud than a worthwhile glimpse of independent-community guiding lights ; 
1.000000	2.032623	it's mildly interesting to ponder the peculiar american style of justice that plays out here , but it's so muddled and derivative that few will bother thinking it all through ; 
1.000000	2.015625	brown's saga , like many before his , makes for snappy prose but a stumblebum of a movie ; 
1.000000	2.000977	the script by vincent r ; nebrida ; ; ; tries to cram too many ingredients into one small pot ; 
1.000000	2.078613	since dahmer resorts to standard slasher flick thrills when it should be most in the mind of the killer , it misses a major opportunity to be truly revelatory about his psyche ; 
1.000000	2.007812	the trappings of i spy are so familiar you might as well be watching a rerun ; 
1.000000	2.030762	in the wake of saving private ryan , black hawk down and we were soldiers , you are likely to be as heartily sick of mayhem as cage's war-weary marine ; 
1.000000	2.023438	and if you appreciate the one-sided theme to lawrence's over-indulgent tirade , then knock yourself out and enjoy the big screen postcard that is a self-glorified martin lawrence lovefest ; if you are willing to do this , then you so crazy ! 
1.000000	2.019287	directed without the expected flair or imagination by hong kong master john woo , windtalkers airs just about every cliche in the war movie compendium across its indulgent two-hour-and-fifteen-minute length ; 
1.000000	2.035156	as an entertainment destination for the general public , kung pow sets a new benchmark for lameness ; 
1.000000	2.187500	as pure over-the-top trash , any john waters movie has it beat by a country mile ; 
1.000000	2.053711	wendigo wants to be a monster movie for the art-house crowd , but it falls into the trap of pretention almost every time ; 
1.000000	2.000008	irwin and his director never come up with an adequate reason why we should pay money for what we can get on television for free ; 
1.000000	2.031250	to paraphrase a line from another dickens' novel , nicholas nickleby is too much like a fragment of an underdone potato ; 
1.000000	2.060547	the result , however well-intentioned , is ironically just the sort of disposable , kitchen-sink homage that illustrates why the whole is so often less than the sum of its parts in today's hollywood ; 
1.000000	2.015625	wait for it to hit cable ; 
1.000000	2.015625	john carlen's script is full of unhappy , two-dimensional characters who are anything but compelling ; 
1.000000	2.039062	the big-screen scooby makes the silly original cartoon seem smart and well-crafted in comparison ; 
1.000000	2.021484	few of the increasingly far-fetched events that first-time writer-director neil burger follows up with are terribly convincing , which is a pity , considering barry's terrific performance ; 
1.000000	2.250000	gets better after foster leaves that little room ; 
1.000000	2.023438	devoid of any of the qualities that made the first film so special ; 
1.000000	2.140625	however sincere it may be , the rising place never quite justifies its own existence ; 
1.000000	2.007812	let's issue a moratorium , effective immediately , on treacly films about inspirational prep-school professors and the children they so heartwarmingly motivate ; 
1.000000	2.000180	it's the element of condescension , as the filmmakers look down on their working-class subjects from their lofty perch , that finally makes sex with strangers , which opens today in the new york metropolitan area , so distasteful ; 
1.000000	2.249062	the most memorable moment was when green threw medical equipment at a window ; not because it was particularly funny , but because i had a serious urge to grab the old lady at the end of my aisle's walker and toss it at the screen in frustration ; 
1.000000	2.093750	a close-to-solid espionage thriller with the misfortune of being released a few decades too late ; 
1.000000	2.042969	the animation and game phenomenon that peaked about three years ago is actually dying a slow death , if the poor quality of pokemon 4 ever is any indication ; 
1.000000	2.015625	only about as sexy and dangerous as an actress in a role that reminds at every turn of elizabeth berkley's flopping dolphin-gasm ; 
1.000000	2.109436	it makes me feel weird / thinking about all the bad things in the world / like puppies with broken legs / and butterflies that die / and movies starring pop queens
1.000000	2.003906	'yes , that's right : it's forrest gump , angel of death ; '
1.000000	2.124985	about as enjoyable , i would imagine , as searching for a quarter in a giant pile of elephant feces ; ; ; positively dreadful ; 
1.000000	2.496094	surprisingly , considering that baird is a former film editor , the movie is rather choppy ; 
1.000000	2.000132	shows holmes has the screen presence to become a major-league leading lady , ( but ) the movie itself is an underachiever , a psychological mystery that takes its sweet time building to a climax that's scarcely a surprise by the time it arrives ; 
1.000000	2.003906	a piece of mildly entertaining , inoffensive fluff that drifts aimlessly for 90 minutes before lodging in the cracks of that ever-growing category : unembarrassing but unmemorable ; 
1.000000	2.125732	labute was more fun when his characters were torturing each other psychologically and talking about their genitals in public ; 
1.000000	2.125000	brisk hack job ; 
0.000000	2.035156	what little grace [rifkin's] tale of precarious skid-row dignity achieves is pushed into the margins by predictable plotting and tiresome histrionics ; 
1.000000	2.033203	tries to work in the same vein as the brilliance of animal house but instead comes closer to the failure of the third revenge of the nerds sequel ; 
1.000000	2.063477	a mechanical action-comedy whose seeming purpose is to market the charismatic jackie chan to even younger audiences ; 
1.000000	2.014648	the issues are presented in such a lousy way , complete with some of the year's ( unintentionally ) funniest moments , that it's impossible to care ; 
1.000000	2.001394	a few nonbelievers may rethink their attitudes when they see the joy the characters take in this creed , but skeptics aren't likely to enter the theater ; 
1.000000	2.031250	there's more repetition than creativity throughout the movie ; 
1.000000	2.007690	although the sequel has all the outward elements of the original , the first film's lovely flakiness is gone , replaced by the forced funniness found in the dullest kiddie flicks ; 
1.000000	2.008789	i've had more interesting -- and , dare i say , thematically complex -- bowel movements than this long-on-the-shelf , point-and-shoot exercise in gimmicky crime drama ; 
1.000000	2.001953	when a movie asks you to feel sorry for mick jagger's sex life , it already has one strike against it ; 
1.000000	2.078400	soderbergh seems capable only of delivering artfully lighted , earnest inquiries that lack the kind of genuine depth that would make them redeemable ; 
1.000000	2.023438	the only thing that distinguishes a randall wallace film from any other is the fact that there is nothing distinguishing in a randall wallace film ; 
1.000000	2.123032	every so often a film comes along that is so insanely stupid , so awful in so many ways that watching it leaves you giddy ; half past dead is just such an achievement ; 
1.000000	2.010254	brady achieves the remarkable feat of squandering a topnotch foursome of actors ; ; ; by shoving them into every clichéd white-trash situation imaginable ; 
1.000000	2.005859	in the name of an allegedly inspiring and easily marketable flick , the emperor's club turns a blind eye to the very history it pretends to teach ; 
1.000000	2.093750	a direct-to-void release , heading nowhere ; 
1.000000	2.031250	there's something unintentionally comic in the film's drumbeat about authenticity , given the stale plot and pornographic way the film revels in swank apartments , clothes and parties ; 
1.000000	2.018066	in theory , a middle-aged romance pairing clayburgh and tambor sounds promising , but in practice it's something else altogether -- clownish and offensive and nothing at all like real life ; 
1.000000	2.011719	 ; ; ; contains very few laughs and even less surprises ; 
1.000000	2.031006	the actors must indeed be good to recite some of this laughable dialogue with a straight face ; 
1.000000	2.013021	so devoid of pleasure or sensuality that it cannot even be dubbed hedonistic ; 
1.000000	2.000027	ultimately , in the history of the academy , people may be wondering what all that jazz was about " chicago " in 2002 ; zellweger's whiny pouty-lipped poof faced and spindly attempt at playing an ingenue makes her nomination as best actress even more of a an a
1.000000	2.205078	a pleasant and engaging enough sit , but in trying to have the best of both worlds it ends up falling short as a whole ; 
1.000000	2.007812	its plot and animation offer daytime tv serviceability , but little more ; 
1.000000	2.008057	instead of building to a laugh riot we are left with a handful of disparate funny moments of no real consequence ; 
1.000000	2.000488	simply put , there should have been a more compelling excuse to pair susan sarandon and goldie hawn ; 
1.000000	2.250000	too silly to take seriously ; 
1.000000	2.000244	some body often looks like an episode of the tv show blind date , only less technically proficient and without the pop-up comments ; 
1.000000	2.015625	despite an impressive roster of stars and direction from kathryn bigelow , the weight of water is oppressively heavy ; 
1.000000	2.005859	they were afraid to show this movie to reviewers before its opening , afraid of the bad reviews they thought they'd earn ; they were right ; 
1.000000	2.054688	offers no new insight on the matter , nor do its characters exactly spring to life ; 
1.000000	2.048645	too ordinary to restore [harmon] to prominence , despite some creepy scenes that evoke childish night terrors , and a praiseworthy attempt to generate suspense rather than gross out the audience ; 
1.000000	2.090820	contains the humor , characterization , poignancy , and intelligence of a bad sitcom ; 
1.000000	2.003377	frankly , it's kind of insulting , both to men and women ; and it's not that funny -- which is just generally insulting ; 
1.000000	2.078125	as happily glib and vicious as its characters ; 
1.000000	2.003906	one of those films that started with a great premise and then just fell apart ; 
1.000000	2.062500	the new film of anton chekhov's the cherry orchard puts the 'ick' in 'classic ; '
1.000000	2.093750	has all the right elements but completely fails to gel together ; 
1.000000	2.001953	writer-director stephen gaghan has made the near-fatal mistake of being what the english call 'too clever by half ; '
1.000000	2.007812	an awkwardly garish showcase that diverges from anything remotely probing or penetrating ; 
1.000000	2.063446	children , christian or otherwise , deserve to hear the full story of jonah's despair -- in all its agonizing , catch-22 glory -- even if they spend years trying to comprehend it ; 
1.000000	2.136658	with zoe clarke-williams's lackluster thriller " new best friend " , who needs enemies ? just another generic drama that has nothing going for it other than its exploitive array of obligatory cheap thrills ; 
1.000000	2.001953	aside from showing us in explicit detail how difficult it is to win over the two-drink-minimum crowd , there's little to be learned from watching 'comedian'
1.000000	2.007814	the film would have been more enjoyable had the balance shifted in favor of water-bound action over the land-based 'drama , ' but the emphasis on the latter leaves blue crush waterlogged ; 
0.000000	2.124758	as the movie dragged on , i thought i heard a mysterious voice , and felt myself powerfully drawn toward the light -- the light of the exit sign ; i have returned from the beyond to warn you : this movie is 90 minutes long , and life is too short ; 
1.000000	2.016113	in the end , the weight of water comes to resemble the kind of soft-core twaddle you'd expect to see on showtime's 'red shoe diaries ; '
1.000000	2.109375	a straight-ahead thriller that never rises above superficiality ; 
1.000000	2.027832	the re- enactments , however fascinating they may be as history , are too crude to serve the work especially well ; 
1.000000	2.000114	once again , director chris columbus takes a hat-in-hand approach to rowling that stifles creativity and allows the film to drag on for nearly three hours ; 
1.000000	2.239990	too smart to ignore but a little too smugly superior to like , this could be a movie that ends up slapping its target audience in the face by shooting itself in the foot ; 
1.000000	2.007812	the isolated moments of creative insanity finally are lost in the thin soup of canned humor ; 
1.000000	2.125000	the adventures of pluto nash is a whole lot of nada ; 
1.000000	2.015625	a really good premise is frittered away in middle-of-the-road blandness ; 
1.000000	2.003906	i never thought i'd say this , but i'd much rather watch teens poking their genitals into fruit pies ! 
1.000000	2.115234	a film neither bitter nor sweet , neither romantic nor comedic , neither warm nor fuzzy ; 
1.000000	2.060318	we never truly come to care about the main characters and whether or not they'll wind up together , and michele's spiritual quest is neither amusing nor dramatic enough to sustain interest ; 
1.000000	2.007812	the plot grows thin soon , and you find yourself praying for a quick resolution ; 
1.000000	2.065430	rice is too pedestrian a filmmaker to bring any edge or personality to the rising place that would set it apart from other deep south stories ; 
1.000000	2.501465	at best , cletis tout might inspire a trip to the video store -- in search of a better movie experience ; 
1.000000	2.125000	as plain and pedestrian as catsup--
1.000000	2.125000	your stomach for heaven depends largely on your appetite for canned corn ; 
1.000000	2.359497	wildly incompetent but brilliantly named half past dead -- or for seagal pessimists : totally past his prime ; 
0.000000	2.021484	just another combination of bad animation and mindless violence ; ; ; lacking the slightest bit of wit or charm ; 
1.000000	2.000029	meyjes focuses too much on max when he should be filling the screen with this tortured , dull artist and monster-in-the- making ; 
1.000000	2.006836	there is one surefire way to get a nomination for a best-foreign-film oscar : make a movie about whimsical folk who learn a nonchallenging , life-affirming lesson while walking around a foreign city with stunning architecture ; 
1.000000	2.015640	despite terrific special effects and funnier gags , harry potter and the chamber of secrets finds a way to make j ; k ; rowling's marvelous series into a deadly bore ; 
1.000000	2.031250	an incredibly narrow in-joke targeted to the tiniest segment of an already obscure demographic ; 
1.000000	2.062500	the only thing i laughed at were the people who paid to see it ; 
1.000000	2.002930	all of the elements are in place for a great film noir , but director george hickenlooper's approach to the material is too upbeat ; 
1.000000	2.023438	in trying to be daring and original , it comes off as only occasionally satirical and never fresh ; 
1.000000	2.121094	never capitalizes on this concept and opts for the breezy and amateurish feel of an after school special on the subject of tolerance ; 
0.000000	2.003906	it's drab ; it's uninteresting ; it squanders chan's uniqueness ; it could even be said to squander jennifer love hewitt ! 
1.000000	2.000977	the movie keeps coming back to the achingly unfunny phonce and his several silly subplots ; 
1.000000	2.132324	new ways of describing badness need to be invented to describe exactly how bad it is ; 
1.000000	2.010742	lots of effort and intelligence are on display but in execution it is all awkward , static , and lifeless rumblings ; 
1.000000	2.016113	only for young children , if them ; their parents would do well to cram earplugs in their ears and put pillowcases over their heads for 87 minutes ; 
1.000000	2.000122	an already thin story boils down to surviving invaders seeking an existent anti-virus ; if only there were one for this kind of movie ; 
1.000000	2.132812	leaves us wondering less about its ideas and more about its characterization of hitler and the contrived nature of its provocative conclusion ; 
1.000000	2.002441	it is that rare combination of bad writing , bad direction and bad acting -- the trifecta of badness ; 
1.000000	2.124023	the film's lack of personality permeates all its aspects  from the tv movie-esque , affected child acting to the dullest irish pub scenes ever filmed ; 
1.000000	2.035255	feels like the work of someone who may indeed have finally aged past his prime ; ; ; and , perhaps more than he realizes , just wants to be liked by the people who can still give him work ; 
1.000000	2.003906	 ; ; ; its stupidities wind up sticking in one's mind a lot more than the cool bits ; 
1.000000	2.011719	the filmmakers lack the nerve ; ; ; to fully exploit the script's potential for sick humor ; 
0.000000	2.031006	 ; ; ; the same tired old gags , modernized for the extreme sports generation ; there's already been too many of these films ; ; ; 
1.000000	2.004883	the makers of mothman prophecies succeed in producing that most frightening of all movies -- a mediocre horror film too bad to be good and too good to be bad ; 
1.000000	2.001953	couldn't someone take rob schneider and have him switch bodies with a funny person ? 
1.000000	2.054688	for all its brilliant touches , dragon loses its fire midway , nearly flickering out by its perfunctory conclusion ; 
1.000000	2.017456	instead of a witty expose on the banality and hypocrisy of too much kid-vid , we get an ugly , mean-spirited lashing out by an adult who's apparently been forced by his kids to watch too many barney videos ; 
1.000000	2.007812	the film thrusts the inchoate but already eldritch christian right propaganda machine into national media circles ; 
1.000000	2.000732	cox is far more concerned with aggrandizing madness , not the man , and the results might drive you crazy ; 
1.000000	2.015625	drowning's too good for this sucker ; 
1.000000	2.000298	frankly , it's pretty stupid ; i had more fun with ben stiller's zoolander , which i thought was rather clever ; but there's plenty to offend everyone ; ; ; 
1.000000	2.516724	love liza is a festival film that would have been better off staying on the festival circuit ; 
1.000000	2.066406	my precious new star wars movie is a lumbering , wheezy drag ; ; ; 
0.000000	2.003418	it is supremely unfunny and unentertaining to watch middle-age and older men drink to excess , piss on trees , b ; s ; one another and put on a show in drag ; 
1.000000	2.003906	consider the film a celluloid litmus test for the intellectual and emotional pedigree of your date and a giant step backward for a director i admire ; 
1.000000	2.313538	snow dogs finds its humour in a black man getting humiliated by a pack of dogs who are smarter than him
1.000000	2.000183	the film makes strong arguments regarding the social status of america's indigenous people , but really only exists to try to eke out an emotional tug of the heart , one which it fails to get ; 
1.000000	2.010742	if the tuxedo actually were a suit , it would fit chan like a $99 bargain-basement special ; 
1.000000	2.031250	every sequel you skip will be two hours gained ; consider this review life-affirming ; 
1.000000	2.122070	the movie , while beautiful , feels labored , with a hint of the writing exercise about it ; 
1.000000	2.001953	the film has a childlike quality about it ; but the feelings evoked in the film are lukewarm and quick to pass ; 
1.000000	2.126953	the only time 8 crazy nights comes close to hitting a comedic or satirical target is during the offbeat musical numbers ; 
0.000000	2.013753	mendes still doesn't quite know how to fill a frame ; like the hanks character , he's a slow study : the action is stilted and the tabloid energy embalmed ; 
1.000000	2.015991	with very little to add beyond the dark visions already relayed by superb recent predecessors like swimming with sharks and the player , this latest skewering ; ; ; may put off insiders and outsiders alike ; 
1.000000	2.056641	[davis] wants to cause his audience an epiphany , yet he refuses to give us real situations and characters ; 
1.000000	2.125977	without a fresh infusion of creativity , 4ever is neither a promise nor a threat so much as wishful thinking ; 
1.000000	2.013021	being unique doesn't necessarily equate to being good , no matter how admirably the filmmakers have gone for broke ; 
1.000000	2.005859	 ; ; ; delivers few moments of inspiration amid the bland animation and simplistic story ; 
1.000000	2.062500	a lot of talent is wasted in this crass , low-wattage endeavor ; 
1.000000	2.004395	to show these characters in the act and give them no feelings of remorse -- and to cut repeatedly to the flashback of the original rape -- is overkill to the highest degree ; 
1.000000	2.044922	reno does what he can in a thankless situation , the film ricochets from humor to violence and back again , and ryoko hirosue makes us wonder if she is always like that ; 
1.000000	2.111654	the big ending surprise almost saves the movie ; it's too bad that the rest isn't more compelling ; 
1.000000	2.000488	'christian bale's quinn [is] a leather clad grunge-pirate with a hairdo like gandalf in a wind-tunnel and a simply astounding cor-blimey-luv-a-duck cockney accent ; '
1.000000	2.062500	after you laugh once ( maybe twice ) , you will have completely forgotten the movie by the time you get back to your car in the parking lot ; 
1.000000	2.066406	at the one-hour mark , herzog simply runs out of ideas and the pace turns positively leaden as the movie sputters to its inevitable tragic conclusion ; 
1.000000	2.001953	 ; ; ; too contrived to be as naturally charming as it needs to be ; 
1.000000	2.003906	a simpler , leaner treatment would have been preferable ; after all , being about nothing is sometimes funnier than being about something ; 
0.000000	2.027344	mr ; goyer's loose , unaccountable direction is technically sophisticated in the worst way ; 
1.000000	2.062500	the movie is so thoughtlessly assembled ; 
1.000000	2.001709	i was feeling this movie until it veered off too far into the exxon zone , and left me behind at the station looking for a return ticket to realism ; 
1.000000	2.213542	naipaul fans may be disappointed ; those who are not acquainted with the author's work , on the other hand , may fall fast asleep ; 
1.000000	2.001465	hoffman waits too long to turn his movie in an unexpected direction , and even then his tone retains a genteel , prep-school quality that feels dusty and leatherbound ; 
1.000000	2.013997	if you're a crocodile hunter fan , you'll enjoy at least the " real " portions of the film ; if you're looking for a story , don't bother ; 
0.000000	2.074219	full frontal had no effect and elicited no sympathies for any of the characters ; by that measure , it is a failure ; 
1.000000	2.031250	sometimes this modest little number clicks , and sometimes it doesn't ; 
1.000000	2.034088	you get the impression that writer and director burr steers knows the territory ; ; ; but his sense of humor has yet to lose the smug self-satisfaction usually associated with the better private schools ; 
1.000000	2.035156	rice never clearly defines his characters or gives us a reason to care about them ; 
1.000000	2.023132	it's a bizarre curiosity memorable mainly for the way it fritters away its potentially interesting subject matter via a banal script , unimpressive acting and indifferent direction ; 
1.000000	2.058594	a respectable but uninspired thriller that's intelligent and considered in its details , but ultimately weak in its impact ; 
1.000000	2.002930	jones helps breathe some life into the insubstantial plot , but even he is overwhelmed by predictability ; 
1.000000	2.250000	cinematic poo ; 
1.000000	2.078125	could as easily have been called 'under siege 3 : in alcatraz' ; ; ; a cinematic corpse that never springs to life ; 
1.000000	2.007324	in comparison to his earlier films it seems a disappointingly thin slice of lower-class london life ; despite the title ; ; ; amounts to surprisingly little ; 
1.000000	2.123779	will give many ministers and bible-study groups hours of material to discuss ; but mainstream audiences will find little of interest in this film , which is often preachy and poorly acted ; 
1.000000	2.013672	the movie is a lumbering load of hokum but ; ; ; it's at least watchable ; 
1.000000	2.031250	it would work much better as a one-hour tv documentary ; 
1.000000	2.015625	it made me feel unclean , and i'm the guy who liked there's something about mary and both american pie movies ; oh , and booty call ; 
1.000000	2.000488	it's so crammed with scenes and vistas and pretty moments that it's left a few crucial things out , like character development and coherence ; 
1.000000	2.015625	serving sara should be served an eviction notice at every theater stuck with it ; 
1.000000	2.031311	what's needed so badly but what is virtually absent here is either a saving dark humor or the feel of poetic tragedy ; 
1.000000	2.000732	schneidermeister ; ; ; makin' a fool of himself ; ; ; losin' his fan base ; ; ; 
1.000000	2.063477	an ambitious , serious film that manages to do virtually everything wrong ; sitting through it is something akin to an act of cinematic penance ; 
